DATE,VALUE
1983-04-12,23.0000
1983-04-13,23.0000
1983-04-14,23.0000
1983-04-15,22.9600
1983-04-18,22.9600
1983-04-19,22.9600
1983-04-20,22.9600
1983-04-21,22.9600
1983-04-22,22.9700
1983-04-25,22.9700
1983-04-26,22.9700
1983-04-27,22.9700
1983-04-28,22.9700
1983-04-29,22.9700
1983-05-02,22.9700
1983-05-03,22.9700
1983-05-04,22.9700
1983-05-05,22.9700
1983-05-06,22.9600
1983-05-09,22.9600
1983-05-10,22.9600
1983-05-11,22.9400
1983-05-12,22.9600
1983-05-13,22.9700
1983-05-16,22.9700
1983-05-17,22.9700
1983-05-18,22.9700
1983-05-19,22.9700
1983-05-20,22.9800
1983-05-23,22.9800
1983-05-24,22.9800
1983-05-25,22.9800
1983-05-26,22.9800
1983-05-27,22.9800
1983-05-30,.
1983-05-31,22.9800
1983-06-01,22.9800
1983-06-02,22.9800
1983-06-03,23.0500
1983-06-06,23.0500
1983-06-07,23.0500
1983-06-08,23.0500
1983-06-09,23.0500
1983-06-10,23.0600
1983-06-13,23.0600
1983-06-14,23.0600
1983-06-15,23.0600
1983-06-16,23.0600
1983-06-17,23.0600
1983-06-20,23.0600
1983-06-21,23.0600
1983-06-22,23.0600
1983-06-23,23.0600
1983-06-24,23.0600
1983-06-27,23.0600
1983-06-28,23.0600
1983-06-29,23.0600
1983-06-30,23.0600
1983-07-01,23.0400
1983-07-04,.
1983-07-05,23.0400
1983-07-06,24.2075
1983-07-07,24.2075
1983-07-08,24.2075
1983-07-11,24.2075
1983-07-12,24.2075
1983-07-13,24.2075
1983-07-14,24.2075
1983-07-15,24.2075
1983-07-18,24.2075
1983-07-19,24.2075
1983-07-20,24.2075
1983-07-21,24.2075
1983-07-22,24.1800
1983-07-25,24.1800
1983-07-26,24.1800
1983-07-27,24.1800
1983-07-28,24.1800
1983-07-29,24.1800
1983-08-01,24.1800
1983-08-02,24.1800
1983-08-03,24.1800
1983-08-04,24.1800
1983-08-05,24.2200
1983-08-08,24.2200
1983-08-09,24.2200
1983-08-10,24.2200
1983-08-11,24.2200
1983-08-12,24.2600
1983-08-15,24.2600
1983-08-16,24.2600
1983-08-17,24.2600
1983-08-18,24.2600
1983-08-19,24.2700
1983-08-22,24.2700
1983-08-23,24.2700
1983-08-24,24.2700
1983-08-25,24.2700
1983-08-26,24.3600
1983-08-29,24.3600
1983-08-30,24.3600
1983-08-31,24.3600
1983-09-01,24.3600
1983-09-02,24.3700
1983-09-05,.
1983-09-06,24.3700
1983-09-07,24.3700
1983-09-08,24.3700
1983-09-09,24.3700
1983-09-12,24.3700
1983-09-13,24.3700
1983-09-14,24.3700
1983-09-15,24.3700
1983-09-16,24.4200
1983-09-19,24.4200
1983-09-20,24.4200
1983-09-21,24.4200
1983-09-22,24.4200
1983-09-23,24.4300
1983-09-26,24.4300
1983-09-27,24.4300
1983-09-28,24.4300
1983-09-29,24.4300
1983-09-30,24.4000
1983-10-03,24.4000
1983-10-04,24.4000
1983-10-05,24.4000
1983-10-06,24.4000
1983-10-07,24.3900
1983-10-10,.
1983-10-11,24.3900
1983-10-12,24.3900
1983-10-13,24.3900
1983-10-14,24.4050
1983-10-17,24.4050
1983-10-18,24.4050
1983-10-19,24.4050
1983-10-20,24.4050
1983-10-21,24.4125
1983-10-24,24.4125
1983-10-25,24.4125
1983-10-26,24.4125
1983-10-27,24.4125
1983-10-28,24.4800
1983-10-31,24.4800
1983-11-01,24.4800
1983-11-02,24.4800
1983-11-03,24.4800
1983-11-04,24.5000
1983-11-07,24.5000
1983-11-08,.
1983-11-09,24.5000
1983-11-10,24.5500
1983-11-11,.
1983-11-14,24.5500
1983-11-15,24.5500
1983-11-16,24.5500
1983-11-17,24.5500
1983-11-18,24.5500
1983-11-21,24.6600
1983-11-22,24.6600
1983-11-23,24.6600
1983-11-24,.
1983-11-25,24.6600
1983-11-28,24.6600
1983-11-29,24.6600
1983-11-30,24.6600
1983-12-01,24.6600
1983-12-02,23.6900
1983-12-05,24.6900
1983-12-06,24.6900
1983-12-07,24.6900
1983-12-08,24.6900
1983-12-09,24.7900
1983-12-12,24.7900
1983-12-13,24.7900
1983-12-14,24.7900
1983-12-15,24.7900
1983-12-16,24.7900
1983-12-19,24.7900
1983-12-20,24.7900
1983-12-21,24.7900
1983-12-22,24.7900
1983-12-23,25.0200
1983-12-26,.
1983-12-27,25.0200
1983-12-28,25.0200
1983-12-29,25.0200
1983-12-30,25.0200
1984-01-02,.
1984-01-03,25.0200
1984-01-04,25.0200
1984-01-05,25.0200
1984-01-06,25.1800
1984-01-09,25.1800
1984-01-10,25.1800
1984-01-11,25.1800
1984-01-12,25.1800
1984-01-13,25.2000
1984-01-16,25.2000
1984-01-17,25.2000
1984-01-18,25.2000
1984-01-19,25.2000
1984-01-20,25.2000
1984-01-23,25.2000
1984-01-24,25.2000
1984-01-25,25.2000
1984-01-26,25.2000
1984-01-27,25.2800
1984-01-30,25.2800
1984-01-31,25.2800
1984-02-01,25.2800
1984-02-02,25.2800
1984-02-03,25.2700
1984-02-06,25.2700
1984-02-07,25.2700
1984-02-08,25.2700
1984-02-09,25.2700
1984-02-10,25.2900
1984-02-13,.
1984-02-14,25.2900
1984-02-15,25.2900
1984-02-16,25.2900
1984-02-17,25.2900
1984-02-20,.
1984-02-21,25.2900
1984-02-22,25.2800
1984-02-23,25.2900
1984-02-24,25.2400
1984-02-27,25.2400
1984-02-28,25.2400
1984-02-29,25.2000
1984-03-01,25.2100
1984-03-02,25.2400
1984-03-05,25.1900
1984-03-06,25.1900
1984-03-07,25.1900
1984-03-08,25.1900
1984-03-09,25.1600
1984-03-12,25.1800
1984-03-13,25.1800
1984-03-14,25.1700
1984-03-15,25.1700
1984-03-16,25.1700
1984-03-19,25.1700
1984-03-20,25.1700
1984-03-21,25.1700
1984-03-22,25.1700
1984-03-23,25.1700
1984-03-26,25.1700
1984-03-27,25.1700
1984-03-28,25.1700
1984-03-29,25.1700
1984-03-30,25.1300
1984-04-02,25.1400
1984-04-03,25.1300
1984-04-04,25.1400
1984-04-05,25.1300
1984-04-06,25.1300
1984-04-09,25.1300
1984-04-10,25.1300
1984-04-11,25.1300
1984-04-12,25.1300
1984-04-13,25.1300
1984-04-16,25.1300
1984-04-17,25.1300
1984-04-18,25.1300
1984-04-19,25.1300
1984-04-20,25.1300
1984-04-23,25.1300
1984-04-24,25.1300
1984-04-25,25.1300
1984-04-26,25.1300
1984-04-27,25.1600
1984-04-30,25.1500
1984-05-01,25.1500
1984-05-02,25.1500
1984-05-03,25.1600
1984-05-04,25.1500
1984-05-07,25.1700
1984-05-08,25.1700
1984-05-09,25.1700
1984-05-10,25.1700
1984-05-11,25.1700
1984-05-14,25.1700
1984-05-15,25.1700
1984-05-16,25.1700
1984-05-17,25.1700
1984-05-18,25.1700
1984-05-21,25.1400
1984-05-22,25.1400
1984-05-23,25.1600
1984-05-24,25.1600
1984-05-25,25.1600
1984-05-28,.
1984-05-29,25.1600
1984-05-30,25.1600
1984-05-31,25.1600
1984-06-01,25.1600
1984-06-04,25.1600
1984-06-05,25.1600
1984-06-06,25.1600
1984-06-07,25.1800
1984-06-08,25.1800
1984-06-11,25.1800
1984-06-12,25.1800
1984-06-13,25.1800
1984-06-14,25.1800
1984-06-15,25.1800
1984-06-18,25.1800
1984-06-19,25.1800
1984-06-20,25.1800
1984-06-21,25.1800
1984-06-22,25.1800
1984-06-25,25.1800
1984-06-26,25.1800
1984-06-27,25.1800
1984-06-28,25.1800
1984-06-29,25.1800
1984-07-02,25.1800
1984-07-03,25.2000
1984-07-04,.
1984-07-05,25.2000
1984-07-06,25.2000
1984-07-09,25.2000
1984-07-10,25.2000
1984-07-11,25.2000
1984-07-12,25.2000
1984-07-13,25.2200
1984-07-16,25.2400
1984-07-17,25.2400
1984-07-18,25.2400
1984-07-19,25.2400
1984-07-20,25.2400
1984-07-23,25.2400
1984-07-24,25.2400
1984-07-25,25.2400
1984-07-26,25.2400
1984-07-27,25.2400
1984-07-30,25.2400
1984-07-31,25.2400
1984-08-01,25.2400
1984-08-02,25.2400
1984-08-03,25.2400
1984-08-06,25.2450
1984-08-07,25.2400
1984-08-08,25.2450
1984-08-09,25.2400
1984-08-10,25.2600
1984-08-13,25.2900
1984-08-14,25.2900
1984-08-15,25.2900
1984-08-16,25.2800
1984-08-17,25.2800
1984-08-20,25.2800
1984-08-21,25.2800
1984-08-22,25.3100
1984-08-23,25.3000
1984-08-24,25.3000
1984-08-27,25.3300
1984-08-28,25.3300
1984-08-29,25.3600
1984-08-30,25.3400
1984-08-31,25.3400
1984-09-03,.
1984-09-04,25.3800
1984-09-05,25.4100
1984-09-06,25.4100
1984-09-07,25.4100
1984-09-10,25.4500
1984-09-11,25.4500
1984-09-12,25.5000
1984-09-13,25.5550
1984-09-14,25.5500
1984-09-17,25.6125
1984-09-18,25.7100
1984-09-19,25.7125
1984-09-20,25.7125
1984-09-21,25.7725
1984-09-24,25.7425
1984-09-25,25.7425
1984-09-26,25.8025
1984-09-27,25.7825
1984-09-28,25.7825
1984-10-01,25.8125
1984-10-02,25.7825
1984-10-03,25.7525
1984-10-04,25.7825
1984-10-05,25.7825
1984-10-08,.
1984-10-09,25.8125
1984-10-10,25.8625
1984-10-11,25.8725
1984-10-12,25.8725
1984-10-15,25.9025
1984-10-16,25.9725
1984-10-17,25.9725
1984-10-18,25.9725
1984-10-19,25.9725
1984-10-22,25.9725
1984-10-23,25.9725
1984-10-24,25.9425
1984-10-25,25.9425
1984-10-26,25.9625
1984-10-29,25.9825
1984-10-30,26.0325
1984-10-31,26.0025
1984-11-01,26.0025
1984-11-02,26.0325
1984-11-05,26.0325
1984-11-06,.
1984-11-07,26.0150
1984-11-08,26.0150
1984-11-09,26.0125
1984-11-12,.
1984-11-13,26.0325
1984-11-14,26.0625
1984-11-15,26.0625
1984-11-16,26.0625
1984-11-19,26.0825
1984-11-20,26.0925
1984-11-21,26.1125
1984-11-22,.
1984-11-23,.
1984-11-26,26.1350
1984-11-27,26.1350
1984-11-28,26.1525
1984-11-29,26.1525
1984-11-30,26.1525
1984-12-03,26.1825
1984-12-04,26.1825
1984-12-05,26.1625
1984-12-06,.
1984-12-07,26.1625
1984-12-10,26.1825
1984-12-11,26.1825
1984-12-12,26.1825
1984-12-13,.
1984-12-14,26.2050
1984-12-17,26.2050
1984-12-18,26.2050
1984-12-19,26.1850
1984-12-20,26.2150
1984-12-21,26.2625
1984-12-24,26.2625
1984-12-25,.
1984-12-26,26.2625
1984-12-27,26.2925
1984-12-28,26.2925
1984-12-31,.
1985-01-01,.
1985-01-02,26.2925
1985-01-03,26.2925
1985-01-04,26.3325
1985-01-07,26.3325
1985-01-08,26.3325
1985-01-09,26.3350
1985-01-10,26.3325
1985-01-11,26.3725
1985-01-14,.
1985-01-15,26.3725
1985-01-16,26.3725
1985-01-17,26.3725
1985-01-18,26.3725
1985-01-21,.
1985-01-22,26.4125
1985-01-23,26.4125
1985-01-24,26.4425
1985-01-25,26.4575
1985-01-28,26.5025
1985-01-29,26.5025
1985-01-30,26.5025
1985-01-31,26.5025
1985-02-01,26.5525
1985-02-04,26.5525
1985-02-05,26.5525
1985-02-06,26.5525
1985-02-07,26.5525
1985-02-08,26.5525
1985-02-11,26.5925
1985-02-12,.
1985-02-13,26.5925
1985-02-14,26.5925
1985-02-15,26.5925
1985-02-18,.
1985-02-19,26.6325
1985-02-20,26.6325
1985-02-21,26.6325
1985-02-22,26.6325
1985-02-25,26.6325
1985-02-26,26.6725
1985-02-27,26.6725
1985-02-28,26.6925
1985-03-01,26.7325
1985-03-04,26.7325
1985-03-05,26.7325
1985-03-06,26.7325
1985-03-07,26.7825
1985-03-08,26.7825
1985-03-11,26.7825
1985-03-12,26.7825
1985-03-13,26.8325
1985-03-14,26.8325
1985-03-15,26.8625
1985-03-18,26.8825
1985-03-19,26.8825
1985-03-20,26.8625
1985-03-21,26.8625
1985-03-22,26.8625
1985-03-25,26.9125
1985-03-26,26.9125
1985-03-27,26.9125
1985-03-28,26.9125
1985-03-29,26.9625
1985-04-01,26.9650
1985-04-02,27.0150
1985-04-03,27.0150
1985-04-04,.
1985-04-05,.
1985-04-08,27.0425
1985-04-09,27.0425
1985-04-10,27.0425
1985-04-11,27.0625
1985-04-12,.
1985-04-15,27.0625
1985-04-16,27.0625
1985-04-17,27.0625
1985-04-18,27.1125
1985-04-19,27.0925
1985-04-22,27.1425
1985-04-23,27.1925
1985-04-24,27.1925
1985-04-25,27.2125
1985-04-26,27.2625
1985-04-29,27.2625
1985-04-30,27.3125
1985-05-01,27.3000
1985-05-02,.
1985-05-03,27.3625
1985-05-06,.
1985-05-07,27.4325
1985-05-08,27.4325
1985-05-09,27.4325
1985-05-10,27.4325
1985-05-13,.
1985-05-14,27.4325
1985-05-15,27.4325
1985-05-16,27.4325
1985-05-17,27.4325
1985-05-20,27.3825
1985-05-21,27.3825
1985-05-22,.
1985-05-23,27.3625
1985-05-24,27.3825
1985-05-27,.
1985-05-28,27.4125
1985-05-29,27.4125
1985-05-30,27.4125
1985-05-31,27.4125
1985-06-03,27.3625
1985-06-04,27.3625
1985-06-05,27.4125
1985-06-06,27.4125
1985-06-07,27.4125
1985-06-10,27.4625
1985-06-11,27.4625
1985-06-12,27.4625
1985-06-13,27.4625
1985-06-14,27.4625
1985-06-17,27.4125
1985-06-18,27.4125
1985-06-19,27.4125
1985-06-20,.
1985-06-21,27.4625
1985-06-24,27.4625
1985-06-25,27.4625
1985-06-26,27.4625
1985-06-27,27.4325
1985-06-28,27.4325
1985-07-01,27.4325
1985-07-02,27.4325
1985-07-03,27.4325
1985-07-04,.
1985-07-05,.
1985-07-08,27.3625
1985-07-09,27.3625
1985-07-10,27.3625
1985-07-11,27.3125
1985-07-12,27.3125
1985-07-15,27.3125
1985-07-16,27.3125
1985-07-17,27.3125
1985-07-18,27.2625
1985-07-19,27.2675
1985-07-22,27.3125
1985-07-23,27.3125
1985-07-24,27.3175
1985-07-25,27.3025
1985-07-26,27.3125
1985-07-29,27.3125
1985-07-30,27.2625
1985-07-31,27.2625
1985-08-01,27.2625
1985-08-02,27.3125
1985-08-05,27.3625
1985-08-06,27.3625
1985-08-07,27.4225
1985-08-08,27.4225
1985-08-09,27.4245
1985-08-12,27.4225
1985-08-13,27.3925
1985-08-14,27.3975
1985-08-15,27.3925
1985-08-16,27.3925
1985-08-19,27.3925
1985-08-20,27.3925
1985-08-21,27.3975
1985-08-22,27.3625
1985-08-23,27.3625
1985-08-26,27.3625
1985-08-27,27.3625
1985-08-28,27.3625
1985-08-29,27.3625
1985-08-30,27.3625
1985-09-02,.
1985-09-03,27.3625
1985-09-04,27.4125
1985-09-05,27.4125
1985-09-06,27.4125
1985-09-09,27.4625
1985-09-10,27.4625
1985-09-11,27.4625
1985-09-12,27.4625
1985-09-13,27.4625
1985-09-16,27.4325
1985-09-17,27.4325
1985-09-18,27.4325
1985-09-19,27.4725
1985-09-20,27.4725
1985-09-23,27.4225
1985-09-24,27.4225
1985-09-25,27.4225
1985-09-26,27.3925
1985-09-27,27.3925
1985-09-30,27.3925
1985-10-01,27.3925
1985-10-02,27.3650
1985-10-03,27.3660
1985-10-04,.
1985-10-07,27.4065
1985-10-08,27.4065
1985-10-09,27.4025
1985-10-10,27.4065
1985-10-11,27.4065
1985-10-14,.
1985-10-15,27.4065
1985-10-16,27.4265
1985-10-17,27.4270
1985-10-18,27.4225
1985-10-21,27.4175
1985-10-22,27.4265
1985-10-23,27.4175
1985-10-24,27.4265
1985-10-25,27.4665
1985-10-28,27.4665
1985-10-29,27.4665
1985-10-30,27.4625
1985-10-31,27.4625
1985-11-01,27.4465
1985-11-04,27.4465
1985-11-05,27.4465
1985-11-06,27.4465
1985-11-07,27.4425
1985-11-08,27.4865
1985-11-11,.
1985-11-12,27.4865
1985-11-13,27.4865
1985-11-14,27.4865
1985-11-15,27.4625
1985-11-18,27.4365
1985-11-19,27.4665
1985-11-20,27.4565
1985-11-21,27.4365
1985-11-22,27.4365
1985-11-25,27.4365
1985-11-26,27.4065
1985-11-27,27.4065
1985-11-28,.
1985-11-29,27.4065
1985-12-02,27.3975
1985-12-03,27.4075
1985-12-04,27.4125
1985-12-05,27.4075
1985-12-06,27.4200
1985-12-09,27.4350
1985-12-10,27.4250
1985-12-11,27.4225
1985-12-12,27.4225
1985-12-13,27.4125
1985-12-16,27.4125
1985-12-17,27.4225
1985-12-18,27.4250
1985-12-19,27.4200
1985-12-20,27.4250
1985-12-23,27.4300
1985-12-24,27.4300
1985-12-25,.
1985-12-26,27.4300
1985-12-27,27.4275
1985-12-30,27.4225
1985-12-31,27.4225
1986-01-01,.
1986-01-02,27.4275
1986-01-03,27.4300
1986-01-06,27.4600
1986-01-07,27.4650
1986-01-08,27.4650
1986-01-09,27.4775
1986-01-10,27.4725
1986-01-13,27.4750
1986-01-14,27.4750
1986-01-15,27.4950
1986-01-16,27.4925
1986-01-17,27.5325
1986-01-20,.
1986-01-21,27.5525
1986-01-22,27.5700
1986-01-23,27.6000
1986-01-24,27.6050
1986-01-27,27.5900
1986-01-28,27.5900
1986-01-29,27.5825
1986-01-30,27.5925
1986-01-31,27.5750
1986-02-03,27.5825
1986-02-04,27.5825
1986-02-05,27.6100
1986-02-06,27.6025
1986-02-07,27.6050
1986-02-10,27.6025
1986-02-11,27.5900
1986-02-12,27.5900
1986-02-13,27.5875
1986-02-14,27.5875
1986-02-17,.
1986-02-18,27.6000
1986-02-19,27.5900
1986-02-20,27.6000
1986-02-21,27.6000
1986-02-24,27.6000
1986-02-25,27.6025
1986-02-26,27.6025
1986-02-27,27.5950
1986-02-28,27.5975
1986-03-03,27.6050
1986-03-04,27.6025
1986-03-05,27.6050
1986-03-06,27.6150
1986-03-07,27.6025
1986-03-10,27.6125
1986-03-11,27.6125
1986-03-12,27.6175
1986-03-13,27.6175
1986-03-14,27.6175
1986-03-17,27.6150
1986-03-18,27.6150
1986-03-19,27.6275
1986-03-20,27.6250
1986-03-21,27.6275
1986-03-24,27.6350
1986-03-25,27.6350
1986-03-26,27.6500
1986-03-27,27.6500
1986-03-28,27.6500
1986-03-31,27.6550
1986-04-01,27.6525
1986-04-02,27.6550
1986-04-03,27.6725
1986-04-04,27.6750
1986-04-07,27.7175
1986-04-08,27.7425
1986-04-09,27.7475
1986-04-10,27.7875
1986-04-11,27.8025
1986-04-14,27.8025
1986-04-15,27.8025
1986-04-16,27.8325
1986-04-17,27.8300
1986-04-18,27.8375
1986-04-21,27.8300
1986-04-22,27.8275
1986-04-23,27.8475
1986-04-24,27.8475
1986-04-25,27.8675
1986-04-28,27.8675
1986-04-29,27.8725
1986-04-30,27.8875
1986-05-01,27.8875
1986-05-02,27.9175
1986-05-05,27.9075
1986-05-06,27.9075
1986-05-07,27.9225
1986-05-08,27.9200
1986-05-09,27.9250
1986-05-12,27.9225
1986-05-13,27.9200
1986-05-14,27.9275
1986-05-15,27.9250
1986-05-16,27.9300
1986-05-19,27.9550
1986-05-20,27.9525
1986-05-21,27.9625
1986-05-22,27.9625
1986-05-23,27.9625
1986-05-26,.
1986-05-27,27.9525
1986-05-28,27.9325
1986-05-29,27.9375
1986-05-30,27.9375
1986-06-02,27.9450
1986-06-03,27.9375
1986-06-04,27.9325
1986-06-05,27.9325
1986-06-06,27.9225
1986-06-09,27.9175
1986-06-10,27.9175
1986-06-11,27.9150
1986-06-12,27.9250
1986-06-13,27.9425
1986-06-16,27.9625
1986-06-17,27.9675
1986-06-18,27.9700
1986-06-19,27.9675
1986-06-20,27.9675
1986-06-23,27.9700
1986-06-24,27.9650
1986-06-25,27.9725
1986-06-26,27.9975
1986-06-27,28.0125
1986-06-30,28.0125
1986-07-01,28.0100
1986-07-02,28.0175
1986-07-03,28.0125
1986-07-04,.
1986-07-07,28.0150
1986-07-08,28.0275
1986-07-09,28.0275
1986-07-10,28.0300
1986-07-11,28.0500
1986-07-14,28.0675
1986-07-15,28.0675
1986-07-16,28.0650
1986-07-17,28.0675
1986-07-18,28.0775
1986-07-21,28.0775
1986-07-22,28.0850
1986-07-23,28.0850
1986-07-24,28.0900
1986-07-25,28.0925
1986-07-28,28.1150
1986-07-29,28.1175
1986-07-30,28.1150
1986-07-31,28.1125
1986-08-01,28.1150
1986-08-04,28.1325
1986-08-05,28.1725
1986-08-06,28.1825
1986-08-07,28.1800
1986-08-08,28.1900
1986-08-11,28.1925
1986-08-12,28.1875
1986-08-13,28.1925
1986-08-14,28.1875
1986-08-15,28.1875
1986-08-18,28.1925
1986-08-19,28.1925
1986-08-20,28.1900
1986-08-21,28.1900
1986-08-22,28.1925
1986-08-25,28.2025
1986-08-26,28.2025
1986-08-27,28.2075
1986-08-28,28.2050
1986-08-29,28.2250
1986-09-01,.
1986-09-02,28.2250
1986-09-03,28.2275
1986-09-04,28.2350
1986-09-05,28.2425
1986-09-08,28.2650
1986-09-09,28.2725
1986-09-10,28.2700
1986-09-11,28.2725
1986-09-12,28.2825
1986-09-15,28.2775
1986-09-16,28.3075
1986-09-17,28.3075
1986-09-18,28.3175
1986-09-19,28.3125
1986-09-22,28.3325
1986-09-23,28.3350
1986-09-24,28.3450
1986-09-25,28.3425
1986-09-26,28.3575
1986-09-29,28.3550
1986-09-30,28.3575
1986-10-01,28.3575
1986-10-02,28.3550
1986-10-03,28.3625
1986-10-06,28.3625
1986-10-07,28.3575
1986-10-08,28.3725
1986-10-09,28.3875
1986-10-10,28.3875
1986-10-13,.
1986-10-14,28.3825
1986-10-15,28.3875
1986-10-16,28.3875
1986-10-17,28.3875
1986-10-20,28.4150
1986-10-21,28.4225
1986-10-22,28.4250
1986-10-23,28.4250
1986-10-24,28.4500
1986-10-27,28.4775
1986-10-28,28.4650
1986-10-29,28.4600
1986-10-30,28.4650
1986-10-31,28.4650
1986-11-03,28.4675
1986-11-04,28.4675
1986-11-05,28.4625
1986-11-06,28.4575
1986-11-07,28.4800
1986-11-10,28.4550
1986-11-11,.
1986-11-12,28.4600
1986-11-13,28.4600
1986-11-14,28.4625
1986-11-17,28.4675
1986-11-18,28.4675
1986-11-19,28.4650
1986-11-20,28.4650
1986-11-21,28.4750
1986-11-24,28.4900
1986-11-25,28.4875
1986-11-26,28.4825
1986-11-27,.
1986-11-28,28.5075
1986-12-01,28.5050
1986-12-02,28.5100
1986-12-03,28.5200
1986-12-04,28.5175
1986-12-05,28.5375
1986-12-08,28.5375
1986-12-09,28.5154
1986-12-10,28.5400
1986-12-11,28.5425
1986-12-12,28.5425
1986-12-15,28.5425
1986-12-16,28.5425
1986-12-17,28.5450
1986-12-18,28.5450
1986-12-19,28.5350
1986-12-22,28.5325
1986-12-23,28.5325
1986-12-24,28.5300
1986-12-25,.
1986-12-26,28.5275
1986-12-29,28.5325
1986-12-30,28.5325
1986-12-31,28.5325
1987-01-01,.
1987-01-02,28.5350
1987-01-05,28.5375
1987-01-06,28.5575
1987-01-07,28.5550
1987-01-08,28.5700
1987-01-09,28.5675
1987-01-12,28.5725
1987-01-13,28.5625
1987-01-14,28.5625
1987-01-15,28.5625
1987-01-16,28.5825
1987-01-19,.
1987-01-20,28.5850
1987-01-21,28.5925
1987-01-22,28.5925
1987-01-23,28.6000
1987-01-26,28.6025
1987-01-27,28.6100
1987-01-28,28.6050
1987-01-29,28.6050
1987-01-30,28.6075
1987-02-02,28.6225
1987-02-03,28.6175
1987-02-04,28.6175
1987-02-05,28.6225
1987-02-06,28.6250
1987-02-09,28.6300
1987-02-10,28.6200
1987-02-11,28.6225
1987-02-12,28.6325
1987-02-13,28.6325
1987-02-16,.
1987-02-17,28.6400
1987-02-18,28.6575
1987-02-19,28.6625
1987-02-20,28.6925
1987-02-23,28.6975
1987-02-24,28.7350
1987-02-25,28.7525
1987-02-26,28.7525
1987-02-27,28.7525
1987-03-02,28.7625
1987-03-03,29.7550
1987-03-04,28.7550
1987-03-05,28.7550
1987-03-06,28.7525
1987-03-09,28.7600
1987-03-10,28.7700
1987-03-11,28.7700
1987-03-12,28.7825
1987-03-13,28.7825
1987-03-16,28.7825
1987-03-17,28.7700
1987-03-18,28.7700
1987-03-19,28.7700
1987-03-20,28.7900
1987-03-23,28.7900
1987-03-24,28.7900
1987-03-25,28.8025
1987-03-26,28.8025
1987-03-27,28.8025
1987-03-30,28.8000
1987-03-31,28.8000
1987-04-01,28.8200
1987-04-02,28.8200
1987-04-03,28.8200
1987-04-06,28.8425
1987-04-07,28.8425
1987-04-08,28.8675
1987-04-09,28.8675
1987-04-10,28.8950
1987-04-13,28.8950
1987-04-14,28.8950
1987-04-15,28.9250
1987-04-16,28.9500
1987-04-17,.
1987-04-20,28.9500
1987-04-21,28.9500
1987-04-22,28.9500
1987-04-23,28.9500
1987-04-24,28.9400
1987-04-27,28.9400
1987-04-28,28.9600
1987-04-29,28.9600
1987-04-30,28.9600
1987-05-01,28.9600
1987-05-04,28.9575
1987-05-05,28.9575
1987-05-06,28.9775
1987-05-07,28.9775
1987-05-08,28.9775
1987-05-11,28.9950
1987-05-12,28.9950
1987-05-13,.
1987-05-14,28.9950
1987-05-15,28.9950
1987-05-18,29.0075
1987-05-19,29.0075
1987-05-20,28.8997
1987-05-21,28.9975
1987-05-22,28.9975
1987-05-25,.
1987-05-26,29.0050
1987-05-27,29.0175
1987-05-28,29.0175
1987-05-29,29.0400
1987-06-01,29.0400
1987-06-02,29.0650
1987-06-03,29.0550
1987-06-04,29.0550
1987-06-05,29.0900
1987-06-08,29.1075
1987-06-09,29.1025
1987-06-10,29.1025
1987-06-11,29.1025
1987-06-12,29.1525
1987-06-15,29.1875
1987-06-16,29.1875
1987-06-17,29.2275
1987-06-18,29.2225
1987-06-19,29.2225
1987-06-22,29.2500
1987-06-23,29.2500
1987-06-24,29.2550
1987-06-25,29.2550
1987-06-26,29.2675
1987-06-29,29.2825
1987-06-30,29.2825
1987-07-01,29.2750
1987-07-02,29.2850
1987-07-03,29.2850
1987-07-06,29.3050
1987-07-07,29.3000
1987-07-08,29.3375
1987-07-09,29.3325
1987-07-10,29.3325
1987-07-13,29.3825
1987-07-14,29.3750
1987-07-15,29.4075
1987-07-16,29.3975
1987-07-17,29.4325
1987-07-20,29.4675
1987-07-21,29.4675
1987-07-22,29.4825
1987-07-23,29.4825
1987-07-24,29.4775
1987-07-27,29.4975
1987-07-28,29.4975
1987-07-29,29.4975
1987-07-30,29.4975
1987-07-31,29.4975
1987-08-03,29.5125
1987-08-04,29.5125
1987-08-05,29.5475
1987-08-06,29.5475
1987-08-07,29.5475
1987-08-10,29.5925
1987-08-11,29.5775
1987-08-12,29.5775
1987-08-13,29.5925
1987-08-14,29.5925
1987-08-17,29.6475
1987-08-18,29.6475
1987-08-19,29.6925
1987-08-20,29.7225
1987-08-21,29.7575
1987-08-24,29.7375
1987-08-25,29.7375
1987-08-26,29.7375
1987-08-27,29.7275
1987-08-28,29.7275
1987-08-31,29.7675
1987-09-01,29.7675
1987-09-02,29.7675
1987-09-03,29.7675
1987-09-04,29.8075
1987-09-07,.
1987-09-08,29.8025
1987-09-09,29.8025
1987-09-10,29.8375
1987-09-11,29.7583
1987-09-14,29.8325
1987-09-15,29.8825
1987-09-16,29.8825
1987-09-17,29.8825
1987-09-18,29.9375
1987-09-21,29.9325
1987-09-22,29.9825
1987-09-23,29.9725
1987-09-24,29.9725
1987-09-25,30.0325
1987-09-28,30.0825
1987-09-29,30.1050
1987-09-30,30.1375
1987-10-01,30.1825
1987-10-02,30.1825
1987-10-05,30.2475
1987-10-06,30.2475
1987-10-07,30.3050
1987-10-08,30.2900
1987-10-09,30.2900
1987-10-12,.
1987-10-13,30.3400
1987-10-14,30.3350
1987-10-15,30.3275
1987-10-16,30.3625
1987-10-19,30.3575
1987-10-20,30.3975
